#	Time	Error_of_Energy
2.01316848e-02 -2.52033284e-07
4.02633697e-02 -7.05083137e-07
6.03950545e-02 -1.24781265e-06
8.05267394e-02 -1.76585316e-06
1.00658424e-01 -2.18607946e-06
1.20790109e-01 -2.48639679e-06
1.40921794e-01 -2.68031777e-06
1.61053479e-01 -2.79585368e-06
1.81185164e-01 -2.86077094e-06
2.01316848e-01 -2.89624386e-06
2.21448533e-01 -2.91607511e-06
2.41580218e-01 -2.92827622e-06
2.61711903e-01 -2.93704865e-06
2.81843588e-01 -2.94437198e-06
3.01975273e-01 -2.95105464e-06
3.22106957e-01 -2.95734943e-06
3.42238642e-01 -2.96328127e-06
3.62370327e-01 -2.96880557e-06
3.82502012e-01 -2.97387579e-06
4.02633697e-01 -2.97846621e-06
4.22765382e-01 -2.98257480e-06
4.42897067e-01 -2.98621859e-06
4.63028751e-01 -2.98942748e-06
4.83160436e-01 -2.99223858e-06
5.03292121e-01 -2.99469196e-06
5.23423806e-01 -2.99682768e-06
5.43555491e-01 -2.99868391e-06
5.63687176e-01 -3.00029592e-06
5.83818860e-01 -3.00169556e-06
6.03950545e-01 -3.00291118e-06
6.24082230e-01 -3.00396768e-06
6.44213915e-01 -3.00488681e-06
6.64345600e-01 -3.00568741e-06
6.84477285e-01 -3.00638575e-06
7.04608969e-01 -3.00699584e-06
7.24740654e-01 -3.00752972e-06
7.44872339e-01 -3.00799772e-06
7.65004024e-01 -3.00840871e-06
7.85135709e-01 -3.00877029e-06
8.05267394e-01 -3.00908900e-06
8.25399079e-01 -3.00937044e-06
8.45530763e-01 -3.00961943e-06
8.65662448e-01 -3.00984012e-06
8.85794133e-01 -3.01003609e-06
9.05925818e-01 -3.01021042e-06
9.26057503e-01 -3.01036579e-06
9.46189188e-01 -3.01050450e-06
9.66320872e-01 -3.01062855e-06
9.86452557e-01 -3.01073968e-06
1.00658424e+00 -3.01083940e-06
1.02671593e+00 -3.01092903e-06
1.04684761e+00 -3.01100973e-06
1.06697930e+00 -3.01108249e-06
1.08711098e+00 -3.01114821e-06
1.10724267e+00 -3.01120764e-06
1.12737435e+00 -3.01126147e-06
1.14750604e+00 -3.01131030e-06
1.16763772e+00 -3.01135466e-06
1.18776941e+00 -3.01139501e-06
1.20790109e+00 -3.01143176e-06
1.22803278e+00 -3.01146527e-06
1.24816446e+00 -3.01149588e-06
1.26829615e+00 -3.01152387e-06
1.28842783e+00 -3.01154948e-06
1.30855951e+00 -3.01157297e-06
1.32869120e+00 -3.01159451e-06
1.34882288e+00 -3.01161431e-06
1.36895457e+00 -3.01163251e-06
1.38908625e+00 -3.01164927e-06
1.40921794e+00 -3.01166472e-06
1.42934962e+00 -3.01167897e-06
1.44948131e+00 -3.01169214e-06
