#	Time	Error_of_Energy
1.25823030e-03 -4.88252550e-10
2.51646061e-03 -1.95249150e-09
3.77469091e-03 -4.39116166e-09
5.03292121e-03 -7.80167486e-09
6.29115151e-03 -1.21804140e-08
7.54938182e-03 -1.75227410e-08
8.80761212e-03 -2.38230009e-08
1.00658424e-02 -3.10745389e-08
1.13240727e-02 -3.92697106e-08
1.25823030e-02 -4.83998912e-08
1.38405333e-02 -5.84554969e-08
1.50987636e-02 -6.94260005e-08
1.63569939e-02 -8.12999508e-08
1.76152242e-02 -9.40649940e-08
1.88734545e-02 -1.07707891e-07
2.01316848e-02 -1.22214550e-07
2.13899151e-02 -1.37570044e-07
2.26481454e-02 -1.53758642e-07
2.39063757e-02 -1.70763834e-07
2.51646061e-02 -1.88568358e-07
2.64228364e-02 -2.07154239e-07
2.76810667e-02 -2.26502807e-07
2.89392970e-02 -2.46594742e-07
3.01975273e-02 -2.67410095e-07
3.14557576e-02 -2.88928330e-07
3.27139879e-02 -3.11128358e-07
3.39722182e-02 -3.33988564e-07
3.52304485e-02 -3.57486852e-07
3.64886788e-02 -3.81600676e-07
3.77469091e-02 -4.06307073e-07
3.90051394e-02 -4.31582707e-07
4.02633697e-02 -4.57403901e-07
4.15216000e-02 -4.83746672e-07
4.27798303e-02 -5.10586770e-07
4.40380606e-02 -5.37899714e-07
4.52962909e-02 -5.65660827e-07
4.65545212e-02 -5.93845277e-07
4.78127515e-02 -6.22428103e-07
4.90709818e-02 -6.51384261e-07
5.03292121e-02 -6.80688650e-07
5.15874424e-02 -7.10316151e-07
5.28456727e-02 -7.40241661e-07
5.41039030e-02 -7.70440121e-07
5.53621333e-02 -8.00886554e-07
5.66203636e-02 -8.31556091e-07
5.78785939e-02 -8.62424006e-07
5.91368242e-02 -8.93465744e-07
6.03950545e-02 -9.24656951e-07
6.16532848e-02 -9.55973495e-07
6.29115151e-02 -9.87391504e-07
6.41697454e-02 -1.01888738e-06
6.54279757e-02 -1.05043784e-06
6.66862060e-02 -1.08201991e-06
6.79444363e-02 -1.11361099e-06
6.92026666e-02 -1.14518884e-06
7.04608969e-02 -1.17673160e-06
7.17191272e-02 -1.20821783e-06
