#	Time	Error_of_Energy
1.19366207e-03 6.83560986e-10
2.38732415e-03 2.73360001e-09
3.58098622e-03 6.14818751e-09
4.77464829e-03 1.09241072e-08
5.96831037e-03 1.70568693e-08
7.16197244e-03 2.45407061e-08
8.35563451e-03 3.33685946e-08
9.54929659e-03 4.35322522e-08
1.07429587e-02 5.50221646e-08
1.19366207e-02 6.78275913e-08
1.31302828e-02 8.19365809e-08
1.43239449e-02 9.73359982e-08
1.55176070e-02 1.14011539e-07
1.67112690e-02 1.31947742e-07
1.79049311e-02 1.51128031e-07
1.90985932e-02 1.71534736e-07
2.02922552e-02 1.93149101e-07
2.14859173e-02 2.15951336e-07
2.26795794e-02 2.39920641e-07
2.38732415e-02 2.65035220e-07
2.50669035e-02 2.91272336e-07
2.62605656e-02 3.18608337e-07
2.74542277e-02 3.47018680e-07
2.86478898e-02 3.76477974e-07
2.98415518e-02 4.06960028e-07
3.10352139e-02 4.38437868e-07
3.22288760e-02 4.70883793e-07
3.34225380e-02 5.04269400e-07
3.46162001e-02 5.38565633e-07
3.58098622e-02 5.73742823e-07
3.70035243e-02 6.09770718e-07
3.81971863e-02 6.46618536e-07
3.93908484e-02 6.84255012e-07
4.05845105e-02 7.22648414e-07
4.17781726e-02 7.61766610e-07
4.29718346e-02 8.01577098e-07
4.41654967e-02 8.42047053e-07
4.53591588e-02 8.83143364e-07
4.65528209e-02 9.24832677e-07
4.77464829e-02 9.67081435e-07
4.89401450e-02 1.00985593e-06
5.01338071e-02 1.05312232e-06
5.13274691e-02 1.09684671e-06
5.25211312e-02 1.14099512e-06
5.37147933e-02 1.18553361e-06
5.49084554e-02 1.23042826e-06
5.61021174e-02 1.27564522e-06
5.72957795e-02 1.32115077e-06
5.84894416e-02 1.36691132e-06
5.96831037e-02 1.41289346e-06
6.08767657e-02 1.45906402e-06
6.20704278e-02 1.50539006e-06
6.32640899e-02 1.55183891e-06
6.44577520e-02 1.59837824e-06
6.56514140e-02 1.64497606e-06
6.68450761e-02 1.69160074e-06
6.80387382e-02 1.73822105e-06
6.92324002e-02 1.78480620e-06
7.04260623e-02 1.83132584e-06
7.16197244e-02 1.87775010e-06
7.28133865e-02 1.92404961e-06
7.40070485e-02 1.97019552e-06
7.52007106e-02 2.01615953e-06
7.63943727e-02 2.06191390e-06
7.75880348e-02 2.10743146e-06
7.87816968e-02 2.15268566e-06
7.99753589e-02 2.19765053e-06
8.11690210e-02 2.24230076e-06
8.23626831e-02 2.28661167e-06
