#	Time	Error_of_Energy
2.11142892e-02 4.36734839e-04
4.22285784e-02 1.64267063e-03
6.33428676e-02 3.35229721e-03
8.44571568e-02 5.24745146e-03
1.05571446e-01 7.05963991e-03
1.26685735e-01 8.62121852e-03
1.47800024e-01 9.86454879e-03
1.68914314e-01 1.07932736e-02
1.90028603e-01 1.14493448e-02
2.11142892e-01 1.18879977e-02
2.32257181e-01 1.21630485e-02
2.53371470e-01 1.23202549e-02
2.74485759e-01 1.23955807e-02
2.95600049e-01 1.24158903e-02
3.16714338e-01 1.24005511e-02
3.37828627e-01 1.23631567e-02
3.58942916e-01 1.23130399e-02
3.80057205e-01 1.22564773e-02
4.01171495e-01 1.21975977e-02
4.22285784e-01 1.21390444e-02
4.43400073e-01 1.20824463e-02
4.64514362e-01 1.20287489e-02
4.85628651e-01 1.19784434e-02
5.06742941e-01 1.19317242e-02
5.27857230e-01 1.18885963e-02
5.48971519e-01 1.18489481e-02
5.70085808e-01 1.18125996e-02
5.91200097e-01 1.17793350e-02
6.12314387e-01 1.17489236e-02
6.33428676e-01 1.17211333e-02
6.54542965e-01 1.16957388e-02
6.75657254e-01 1.16725267e-02
6.96771543e-01 1.16512978e-02
7.17885832e-01 1.16318684e-02
7.39000122e-01 1.16140702e-02
7.60114411e-01 1.15977503e-02
7.81228700e-01 1.15827699e-02
8.02342989e-01 1.15690036e-02
8.23457278e-01 1.15563384e-02
8.44571568e-01 1.15446722e-02
8.65685857e-01 1.15339134e-02
8.86800146e-01 1.15239793e-02
9.07914435e-01 1.15147957e-02
9.29028724e-01 1.15062955e-02
9.50143014e-01 1.14984186e-02
9.71257303e-01 1.14911107e-02
9.92371592e-01 1.14843227e-02
1.01348588e+00 1.14780105e-02
1.03460017e+00 1.14721340e-02
1.05571446e+00 1.14666572e-02
1.07682875e+00 1.14615473e-02
1.09794304e+00 1.14567748e-02
1.11905733e+00 1.14523126e-02
1.14017162e+00 1.14481365e-02
1.16128591e+00 1.14442241e-02
1.18240019e+00 1.14405553e-02
1.20351448e+00 1.14371116e-02
1.22462877e+00 1.14338762e-02
1.24574306e+00 1.14308339e-02
1.26685735e+00 1.14279704e-02
1.28797164e+00 1.14252731e-02
1.30908593e+00 1.14227300e-02
1.33020022e+00 1.14203305e-02
1.35131451e+00 1.14180646e-02
1.37242880e+00 1.14159231e-02
1.39354309e+00 1.14138978e-02
1.41465738e+00 1.14119809e-02
1.43577166e+00 1.14101651e-02
1.45688595e+00 1.14084441e-02
1.47800024e+00 1.14068117e-02
1.49911453e+00 1.14052622e-02
1.52022882e+00 1.14037906e-02
1.54134311e+00 1.14023919e-02
1.56245740e+00 1.14010618e-02
1.58357169e+00 1.13997960e-02
1.60468598e+00 1.13985908e-02
1.62580027e+00 1.13974425e-02
1.64691456e+00 1.13963479e-02
1.66802885e+00 1.13953037e-02
1.68914314e+00 1.13943073e-02
1.71025742e+00 1.13933557e-02
1.73137171e+00 1.13924467e-02
1.75248600e+00 1.13915777e-02
1.77360029e+00 1.13907467e-02
1.79471458e+00 1.13899515e-02
1.81582887e+00 1.13891902e-02
1.83694316e+00 1.13884611e-02
1.85805745e+00 1.13877624e-02
1.87917174e+00 1.13870927e-02
1.90028603e+00 1.13864503e-02
1.92140032e+00 1.13858339e-02
1.94251461e+00 1.13852422e-02
1.96362889e+00 1.13846740e-02
1.98474318e+00 1.13841281e-02
2.00585747e+00 1.13836035e-02
2.02697176e+00 1.13830990e-02
2.04808605e+00 1.13826137e-02
2.06920034e+00 1.13821468e-02
2.09031463e+00 1.13816973e-02
2.11142892e+00 1.13812645e-02
2.13254321e+00 1.13808475e-02
2.15365750e+00 1.13804457e-02
2.17477179e+00 1.13800584e-02
2.19588608e+00 1.13796848e-02
2.21700037e+00 1.13793245e-02
2.23811465e+00 1.13789768e-02
2.25922894e+00 1.13786411e-02
2.28034323e+00 1.13783170e-02
2.30145752e+00 1.13780040e-02
2.32257181e+00 1.13777015e-02
2.34368610e+00 1.13774091e-02
2.36480039e+00 1.13771265e-02
2.38591468e+00 1.13768532e-02
2.40702897e+00 1.13765888e-02
2.42814326e+00 1.13763329e-02
2.44925755e+00 1.13760853e-02
2.47037184e+00 1.13758455e-02
2.49148612e+00 1.13756134e-02
2.51260041e+00 1.13753885e-02
2.53371470e+00 1.13751705e-02
2.55482899e+00 1.13749593e-02
2.57594328e+00 1.13747546e-02
2.59705757e+00 1.13745561e-02
2.61817186e+00 1.13743635e-02
2.63928615e+00 1.13741767e-02
2.66040044e+00 1.13739954e-02
2.68151473e+00 1.13738194e-02
2.70262902e+00 1.13736486e-02
2.72374331e+00 1.13734827e-02
2.74485759e+00 1.13733216e-02
2.76597188e+00 1.13731651e-02
2.78708617e+00 1.13730130e-02
2.80820046e+00 1.13728652e-02
2.82931475e+00 1.13727215e-02
2.85042904e+00 1.13725818e-02
2.87154333e+00 1.13724460e-02
2.89265762e+00 1.13723138e-02
2.91377191e+00 1.13721852e-02
2.93488620e+00 1.13720601e-02
2.95600049e+00 1.13719383e-02
2.97711478e+00 1.13718198e-02
2.99822907e+00 1.13717044e-02
3.01934335e+00 1.13715920e-02
3.04045764e+00 1.13714825e-02
3.06157193e+00 1.13713759e-02
3.08268622e+00 1.13712719e-02
3.10380051e+00 1.13711707e-02
3.12491480e+00 1.13710720e-02
3.14602909e+00 1.13709757e-02
3.16714338e+00 1.13708819e-02
3.18825767e+00 1.13707904e-02
3.20937196e+00 1.13707012e-02
3.23048625e+00 1.13706141e-02
3.25160054e+00 1.13705292e-02
3.27271482e+00 1.13704463e-02
3.29382911e+00 1.13703654e-02
3.31494340e+00 1.13702864e-02
3.33605769e+00 1.13702093e-02
3.35717198e+00 1.13701341e-02
3.37828627e+00 1.13700606e-02
3.39940056e+00 1.13699888e-02
3.42051485e+00 1.13699186e-02
3.44162914e+00 1.13698501e-02
3.46274343e+00 1.13697831e-02
3.48385772e+00 1.13697177e-02
3.50497201e+00 1.13696537e-02
3.52608629e+00 1.13695912e-02
3.54720058e+00 1.13695301e-02
3.56831487e+00 1.13694703e-02
3.58942916e+00 1.13694119e-02
