#	Time	Error_of_Energy
1.31964307e-03 6.73798906e-09
2.63928615e-03 2.69453193e-08
3.95892922e-03 6.06021000e-08
5.27857230e-03 1.07675209e-07
6.59821537e-03 1.68118387e-07
7.91785845e-03 2.41872302e-07
9.23750152e-03 3.28864680e-07
1.05571446e-02 4.29010446e-07
1.18767877e-02 5.42211883e-07
1.31964307e-02 6.68358845e-07
1.45160738e-02 8.07328936e-07
1.58357169e-02 9.58987776e-07
1.71553600e-02 1.12318926e-06
1.84750030e-02 1.29977584e-06
1.97946461e-02 1.48857879e-06
2.11142892e-02 1.68941858e-06
2.24339323e-02 1.90210518e-06
2.37535753e-02 2.12643844e-06
2.50732184e-02 2.36220844e-06
2.63928615e-02 2.60919591e-06
2.77125046e-02 2.86717258e-06
2.90321476e-02 3.13590165e-06
3.03517907e-02 3.41513819e-06
3.16714338e-02 3.70462959e-06
3.29910769e-02 4.00411597e-06
3.43107199e-02 4.31333069e-06
3.56303630e-02 4.63200075e-06
3.69500061e-02 4.95984731e-06
3.82696492e-02 5.29658613e-06
3.95892922e-02 5.64192804e-06
4.09089353e-02 5.99557943e-06
4.22285784e-02 6.35724270e-06
4.35482215e-02 6.72661675e-06
4.48678645e-02 7.10339747e-06
4.61875076e-02 7.48727814e-06
4.75071507e-02 7.87794997e-06
4.88267938e-02 8.27510254e-06
5.01464368e-02 8.67842420e-06
5.14660799e-02 9.08760257e-06
5.27857230e-02 9.50232496e-06
5.41053661e-02 9.92227880e-06
5.54250091e-02 1.03471520e-05
5.67446522e-02 1.07766336e-05
5.80642953e-02 1.12104136e-05
5.93839383e-02 1.16481841e-05
6.07035814e-02 1.20896392e-05
6.20232245e-02 1.25344752e-05
6.33428676e-02 1.29823915e-05
6.46625106e-02 1.34330904e-05
6.59821537e-02 1.38862778e-05
6.73017968e-02 1.43416633e-05
6.86214399e-02 1.47989604e-05
6.99410829e-02 1.52578870e-05
7.12607260e-02 1.57181656e-05
7.25803691e-02 1.61795234e-05
7.39000122e-02 1.66416927e-05
7.52196552e-02 1.71044109e-05
7.65392983e-02 1.75674210e-05
7.78589414e-02 1.80304714e-05
7.91785845e-02 1.84933165e-05
8.04982275e-02 1.89557163e-05
8.18178706e-02 1.94174372e-05
8.31375137e-02 1.98782515e-05
8.44571568e-02 2.03379380e-05
8.57767998e-02 2.07962817e-05
8.70964429e-02 2.12530740e-05
8.84160860e-02 2.17081130e-05
8.97357291e-02 2.21612032e-05
9.10553721e-02 2.26121558e-05
9.23750152e-02 2.30607885e-05
9.36946583e-02 2.35069259e-05
9.50143014e-02 2.39503989e-05
9.63339444e-02 2.43910453e-05
9.76535875e-02 2.48287094e-05
9.89732306e-02 2.52632420e-05
1.00292874e-01 2.56945008e-05
1.01612517e-01 2.61223496e-05
1.02932160e-01 2.65466589e-05
1.04251803e-01 2.69673054e-05
1.05571446e-01 2.73841724e-05
1.06891089e-01 2.77971493e-05
1.08210732e-01 2.82061314e-05
1.09530375e-01 2.86110206e-05
1.10850018e-01 2.90117242e-05
1.12169661e-01 2.94081559e-05
1.13489304e-01 2.98002347e-05
1.14808947e-01 3.01878855e-05
1.16128591e-01 3.05710388e-05
1.17448234e-01 3.09496304e-05
1.18767877e-01 3.13236013e-05
1.20087520e-01 3.16928978e-05
1.21407163e-01 3.20574714e-05
1.22726806e-01 3.24172781e-05
1.24046449e-01 3.27722790e-05
1.25366092e-01 3.31224399e-05
1.26685735e-01 3.34677308e-05
1.28005378e-01 3.38081265e-05
1.29325021e-01 3.41436056e-05
1.30644664e-01 3.44741512e-05
1.31964307e-01 3.47997501e-05
1.33283951e-01 3.51203932e-05
1.34603594e-01 3.54360748e-05
1.35923237e-01 3.57467931e-05
1.37242880e-01 3.60525495e-05
1.38562523e-01 3.63533488e-05
1.39882166e-01 3.66491990e-05
1.41201809e-01 3.69401112e-05
1.42521452e-01 3.72260992e-05
1.43841095e-01 3.75071798e-05
1.45160738e-01 3.77833724e-05
1.46480381e-01 3.80546991e-05
1.47800024e-01 3.83211841e-05
1.49119667e-01 3.85828543e-05
1.50439310e-01 3.88397386e-05
1.51758954e-01 3.90918678e-05
1.53078597e-01 3.93392752e-05
1.54398240e-01 3.95819953e-05
1.55717883e-01 3.98200650e-05
1.57037526e-01 4.00535224e-05
1.58357169e-01 4.02824074e-05
1.59676812e-01 4.05067612e-05
1.60996455e-01 4.07266266e-05
1.62316098e-01 4.09420474e-05
1.63635741e-01 4.11530687e-05
1.64955384e-01 4.13597368e-05
1.66275027e-01 4.15620989e-05
1.67594670e-01 4.17602032e-05
1.68914314e-01 4.19540986e-05
1.70233957e-01 4.21438349e-05
1.71553600e-01 4.23294626e-05
1.72873243e-01 4.25110329e-05
1.74192886e-01 4.26885973e-05
1.75512529e-01 4.28622082e-05
1.76832172e-01 4.30319181e-05
1.78151815e-01 4.31977800e-05
1.79471458e-01 4.33598472e-05
1.80791101e-01 4.35181733e-05
1.82110744e-01 4.36728120e-05
1.83430387e-01 4.38238173e-05
1.84750030e-01 4.39712432e-05
1.86069673e-01 4.41151437e-05
1.87389317e-01 4.42555730e-05
1.88708960e-01 4.43925852e-05
1.90028603e-01 4.45262342e-05
1.91348246e-01 4.46565738e-05
1.92667889e-01 4.47836580e-05
1.93987532e-01 4.49075401e-05
1.95307175e-01 4.50282737e-05
1.96626818e-01 4.51459116e-05
1.97946461e-01 4.52605069e-05
1.99266104e-01 4.53721119e-05
2.00585747e-01 4.54807789e-05
2.01905390e-01 4.55865598e-05
2.03225033e-01 4.56895059e-05
2.04544677e-01 4.57896683e-05
2.05864320e-01 4.58870977e-05
2.07183963e-01 4.59818443e-05
2.08503606e-01 4.60739578e-05
2.09823249e-01 4.61634875e-05
2.11142892e-01 4.62504821e-05
2.12462535e-01 4.63349901e-05
2.13782178e-01 4.64170590e-05
2.15101821e-01 4.64967362e-05
2.16421464e-01 4.65740684e-05
2.17741107e-01 4.66491017e-05
2.19060750e-01 4.67218817e-05
2.20380393e-01 4.67924535e-05
2.21700037e-01 4.68608616e-05
2.23019680e-01 4.69271498e-05
2.24339323e-01 4.69913615e-05
2.25658966e-01 4.70535393e-05
2.26978609e-01 4.71137255e-05
2.28298252e-01 4.71719616e-05
2.29617895e-01 4.72282886e-05
2.30937538e-01 4.72827467e-05
2.32257181e-01 4.73353758e-05
2.33576824e-01 4.73862150e-05
2.34896467e-01 4.74353030e-05
2.36216110e-01 4.74826775e-05
2.37535753e-01 4.75283761e-05
2.38855396e-01 4.75724355e-05
2.40175040e-01 4.76148919e-05
2.41494683e-01 4.76557809e-05
2.42814326e-01 4.76951375e-05
2.44133969e-01 4.77329960e-05
2.45453612e-01 4.77693904e-05
2.46773255e-01 4.78043539e-05
2.48092898e-01 4.78379191e-05
2.49412541e-01 4.78701182e-05
2.50732184e-01 4.79009828e-05
2.52051827e-01 4.79305437e-05
2.53371470e-01 4.79588315e-05
2.54691113e-01 4.79858760e-05
2.56010756e-01 4.80117066e-05
2.57330400e-01 4.80363520e-05
2.58650043e-01 4.80598404e-05
2.59969686e-01 4.80821997e-05
2.61289329e-01 4.81034570e-05
2.62608972e-01 4.81236391e-05
2.63928615e-01 4.81427720e-05
2.65248258e-01 4.81608815e-05
2.66567901e-01 4.81779927e-05
2.67887544e-01 4.81941303e-05
2.69207187e-01 4.82093185e-05
2.70526830e-01 4.82235810e-05
2.71846473e-01 4.82369412e-05
2.73166116e-01 4.82494216e-05
2.74485759e-01 4.82610448e-05
2.75805403e-01 4.82718325e-05
2.77125046e-01 4.82818062e-05
2.78444689e-01 4.82909868e-05
2.79764332e-01 4.82993949e-05
2.81083975e-01 4.83070507e-05
2.82403618e-01 4.83139739e-05
2.83723261e-01 4.83201836e-05
2.85042904e-01 4.83256989e-05
2.86362547e-01 4.83305383e-05
2.87682190e-01 4.83347198e-05
2.89001833e-01 4.83382611e-05
2.90321476e-01 4.83411796e-05
2.91641119e-01 4.83434923e-05
2.92960763e-01 4.83452157e-05
2.94280406e-01 4.83463661e-05
2.95600049e-01 4.83469594e-05
2.96919692e-01 4.83470111e-05
2.98239335e-01 4.83465364e-05
2.99558978e-01 4.83455502e-05
3.00878621e-01 4.83440669e-05
3.02198264e-01 4.83421009e-05
3.03517907e-01 4.83396659e-05
3.04837550e-01 4.83367757e-05
3.06157193e-01 4.83334434e-05
3.07476836e-01 4.83296821e-05
3.08796479e-01 4.83255043e-05
3.10116122e-01 4.83209226e-05
3.11435766e-01 4.83159491e-05
3.12755409e-01 4.83105955e-05
3.14075052e-01 4.83048734e-05
3.15394695e-01 4.82987941e-05
3.16714338e-01 4.82923688e-05
3.18033981e-01 4.82856081e-05
3.19353624e-01 4.82785225e-05
3.20673267e-01 4.82711225e-05
3.21992910e-01 4.82634179e-05
3.23312553e-01 4.82554187e-05
3.24632196e-01 4.82471343e-05
3.25951839e-01 4.82385742e-05
3.27271482e-01 4.82297475e-05
3.28591126e-01 4.82206631e-05
3.29910769e-01 4.82113296e-05
3.31230412e-01 4.82017556e-05
3.32550055e-01 4.81919494e-05
3.33869698e-01 4.81819191e-05
3.35189341e-01 4.81716724e-05
3.36508984e-01 4.81612173e-05
3.37828627e-01 4.81505610e-05
3.39148270e-01 4.81397111e-05
3.40467913e-01 4.81286745e-05
3.41787556e-01 4.81174584e-05
3.43107199e-01 4.81060695e-05
3.44426842e-01 4.80945144e-05
3.45746485e-01 4.80827996e-05
3.47066129e-01 4.80709315e-05
3.48385772e-01 4.80589161e-05
3.49705415e-01 4.80467594e-05
3.51025058e-01 4.80344674e-05
3.52344701e-01 4.80220457e-05
3.53664344e-01 4.80094998e-05
3.54983987e-01 4.79968352e-05
3.56303630e-01 4.79840571e-05
3.57623273e-01 4.79711708e-05
3.58942916e-01 4.79581811e-05
3.60262559e-01 4.79450930e-05
3.61582202e-01 4.79319112e-05
3.62901845e-01 4.79186404e-05
3.64221489e-01 4.79052851e-05
3.65541132e-01 4.78918496e-05
3.66860775e-01 4.78783383e-05
3.68180418e-01 4.78647553e-05
3.69500061e-01 4.78511046e-05
3.70819704e-01 4.78373903e-05
3.72139347e-01 4.78236161e-05
3.73458990e-01 4.78097858e-05
3.74778633e-01 4.77959030e-05
3.76098276e-01 4.77819713e-05
3.77417919e-01 4.77679942e-05
3.78737562e-01 4.77539749e-05
3.80057205e-01 4.77399167e-05
3.81376849e-01 4.77258229e-05
3.82696492e-01 4.77116964e-05
3.84016135e-01 4.76975404e-05
3.85335778e-01 4.76833576e-05
3.86655421e-01 4.76691511e-05
3.87975064e-01 4.76549234e-05
3.89294707e-01 4.76406773e-05
3.90614350e-01 4.76264154e-05
3.91933993e-01 4.76121402e-05
3.93253636e-01 4.75978543e-05
3.94573279e-01 4.75835598e-05
3.95892922e-01 4.75692593e-05
3.97212565e-01 4.75549549e-05
3.98532208e-01 4.75406489e-05
3.99851852e-01 4.75263433e-05
